"id","doc_number","text_start","text_end","file_name","path_name","old_file_name","topic_code","topic_number","line_number","new_line","users_id","created_at","updated_at","formula_master_pms_line_id"
"3982","MF2303018","•น้ำหนัก 10 ชิ้น = 144.60 g.\r\n•น้ำหนักเฉลี่ย 14.46 g./ชิ้น ± 0.72 g.","","-","-","-","FM","7","6","0","19","2023-09-19 04:25:47","2023-09-19 04:25:47","4497"
"3983","MF2303018","-","","-","-","-","FM","7","7","0","19","2023-09-19 04:25:55","2023-09-19 04:25:55","4498"
"3984","MF2303018","•พิมพ์เคทอง ด้านหน้ากล่อง และบนฝากล่อง","","-","-","-","FM","7","8","0","19","2023-09-19 04:25:59","2023-09-19 04:25:59","4499"
"3985","MF2303018","•กล่องทรงสูง พื้นสีขาว\r\n•มีชื่อแบรนด์ด้านหน้า รายละเอียดรอบกล่อง\r\n•พิมพ์เคทองด้านหน้า และบนฝากล่อง\r\n•กล่องเป็นรูปทรง ไม่บิดเบี้ยว ตั้งได้ไม่เอียงเอน","","20230919_113153_10.1 (4).png","20230919_113153_10.1 (4).png","10.1 (4).png","FM","10","1","0","19","2023-09-19 04:28:11","2023-09-19 04:43:33","4500"
"3986","MF2303018","","","20230919_113953_ฉลากติดขวด.png","20230919_113953_ฉลากติดขวด.png","ฉลากติดขวด.png","FM","10","2","0","19","2023-09-19 04:28:43","2023-09-19 04:39:53","4501"
"3987","MF2303018","","","20230919_113251_10.3.png","20230919_113251_10.3.png","10.3.png","FM","10","2","0","19","2023-09-19 04:28:51","2023-09-19 04:32:51","4501"
"3988","MF2303018","","","20230919_113208_กล่อง (1) (1).png","20230919_113208_กล่อง (1) (1).png","กล่อง (1) (1).png","FM","10","3","0","19","2023-09-19 04:29:08","2023-09-19 04:32:08","4502"
"3989","MF2303018","•ชริ้งฟิล์มที่กล่อง ด้วยเครื่องอุโมงค์ความร้อน","","-","-","-","FM","10","4","0","19","2023-09-19 04:29:17","2023-09-19 04:29:17","4503"
"3990","MF2303018","•123.55 g. ± 6.17 g.","","-","-","-","FM","10","5","0","19","2023-09-19 04:29:31","2023-09-19 04:29:31","4504"
"3991","MF2309009","•หลอด","","-","-","-","FM","7","1","0","21","2023-09-20 08:08:55","2023-09-20 08:08:55","4505"
"3992","MF2309009","•พลาสติก สีดำ\r\n•ทึบแสง\r\nดังรูปภาพประกอบ","","20230920_150909_หลอด 1 (1)-side.png","20230920_150909_หลอด 1 (1)-side.png","หลอด 1 (1)-side.png","FM","7","2","0","21","2023-09-20 08:09:09","2023-09-20 08:09:09","4506"
"3993","MF2309009","•เรียบเนียน มีความนูนที่โลโก้ด้านหน้า","","-","-","-","FM","7","3","0","21","2023-09-20 08:09:20","2023-09-20 08:09:20","4507"
"3994","MF2309009","•30 g.","","-","-","-","FM","7","4","0","21","2023-09-20 08:09:28","2023-09-20 08:09:28","4508"
"3995","MF2309009","•ความกว้างด้านบน 54.21 mm ± 1.08 mm\r\n•ความกว้างด้านล่าง 13.97 mm ± 0.28 mm\r\n•ความกว้างตัวหลอด 42.35 mm ± 0.85 mm\r\n•ความสูง 99.84 mm ± 2.00 mm","","-","-","-","FM","7","5","0","21","2023-09-20 08:09:46","2023-09-20 08:09:46","4509"
"3996","MF2309009","•น้ำหนัก หลอด 10 ชิ้น = 56.40 g.\r\n•น้ำหนักเฉลี่ย 5.64 g./ชิ้น ± 0.28 g.","","-","-","-","FM","7","6","0","21","2023-09-20 08:12:22","2023-09-20 08:12:22","4510"
"3997","MF2309009","-","","-","-","-","FM","7","7","0","21","2023-09-20 08:12:29","2023-09-20 08:12:29","4511"
"3998","MF2309009","•พิมพ์สีและรายละเอียดรอบด้าน","","-","-","-","FM","7","8","0","21","2023-09-20 08:12:33","2023-09-20 08:12:33","4512"
"3999","MF2309009","•ฝา","","-","-","-","FM","7","1","0","21","2023-09-20 08:13:00","2023-09-20 08:13:00","4513"
"4000","MF2309009","•พลาสติก ทรงกลม สีดำ ฝาเปิดปิด \r\nดังรูปภาพประกอบ","","20230920_151314_ฝา.png","20230920_151314_ฝา.png","ฝา.png","FM","7","2","0","21","2023-09-20 08:13:15","2023-09-20 08:13:15","4514"
"4001","MF2309009","•เรียบเนียน มันวาว","","-","-","-","FM","7","3","0","21","2023-09-20 08:13:24","2023-09-20 08:13:24","4515"
"4002","MF2309009","-","","-","-","-","FM","7","4","0","21","2023-09-20 08:13:36","2023-09-20 08:13:36","4516"
"4003","MF2309009","•ความกว้างด้านบน 33.52 mm ± 0.67 mm\r\n•ความกว้างด้านล่าง 33.75 mm ± 0.68 mm\r\n•ความสูง 23.78 mm ± 0.48 mm","","-","-","-","FM","7","5","0","21","2023-09-20 08:13:46","2023-09-20 08:13:46","4517"
"4004","MF2309009","•น้ำหนัก ฝา 10 ชิ้น = 54.10 g.\r\n•น้ำหนักเฉลี่ย 5.41 g./ชิ้น ± 0.27 g.","","-","-","-","FM","7","6","0","21","2023-09-20 08:13:55","2023-09-20 08:13:55","4518"
"4005","MF2309009","-","","-","-","-","FM","7","7","0","21","2023-09-20 08:14:00","2023-09-20 08:14:00","4519"
"4006","MF2309009","-","","-","-","-","FM","7","8","0","21","2023-09-20 08:14:03","2023-09-20 08:14:03","4520"
"4007","MF2309009","•ฉลากด้านหน้า - หลัง","","-","-","-","FM","7","1","0","21","2023-09-20 08:14:17","2023-09-20 08:14:17","4521"
"4008","MF2309009","•พลาสติก พิมพ์รายละเอียดเต็มแผ่น\r\n•พื้นฉลากด้านหน้า สีดำ และสีขาว\r\n•พื้นฉลากด้านหลัง สีขาว\r\nดังรูปภาพประกอบ","","20230920_151435_ฉลากด้านหน้า-transformed-side.png","20230920_151435_ฉลากด้านหน้า-transformed-side.png","ฉลากด้านหน้า-transformed-side.png","FM","7","2","0","21","2023-09-20 08:14:35","2023-09-20 08:14:35","4522"
"4009","MF2309009","•เรียบเนียน","","-","-","-","FM","7","3","0","21","2023-09-20 08:14:44","2023-09-20 08:14:44","4523"
"4010","MF2309009","-","","-","-","-","FM","7","4","0","21","2023-09-20 08:14:48","2023-09-20 08:14:48","4524"
"4011","MF2309009","•ความกว้างด้านบน 40.00 mm ± 0.80 mm\r\n•ความกว้างด้านล่าง 25.00 mm ± 0.50 mm\r\n•ความสูง 70.00 mm ± 1.40 mm","","-","-","-","FM","7","5","0","21","2023-09-20 08:14:58","2023-09-20 08:14:58","4525"
"4012","MF2309009","•น้ำหนัก 10 ชิ้น = 10.00 g.\r\n•น้ำหนักเฉลี่ย 1.00 g./ชิ้น ± 0.10 g.","","-","-","-","FM","7","6","0","21","2023-09-20 08:15:07","2023-09-20 08:15:07","4526"
"4013","MF2309009","-","","-","-","-","FM","7","7","0","21","2023-09-20 08:15:14","2023-09-20 08:15:14","4527"
"4014","MF2309009","•พิมพ์รายละเอียดทั้งด้านหน้า - หลัง","","-","-","-","FM","7","8","0","21","2023-09-20 08:15:23","2023-09-20 08:15:23","4528"
"4015","MF2309009","หลอด\r\n •พลาสติก สีดำ ทึบแสง\r\nฉลากด้านหน้า - หลัง\r\n •พลาสติก พิมพ์รายละเอียดเต็มแผ่น\r\n •พื้นฉลากด้านหน้า สีดำ และสีขาว\r\n •พื้นฉลากด้านหลัง สีขาว\r\n •กล่องเป็นรูปทรง ไม่บิดเบี้ยว ตั้งได้ไม่เอียงเอน\r\nดังรูปภาพประกอบ","","20230920_155038_หลอด 1 (1)-side.png","20230920_155038_หลอด 1 (1)-side.png","หลอด 1 (1)-side.png","FM","10","1","0","21","2023-09-20 08:50:38","2023-09-20 08:50:38","4529"
"4016","MF2309009","-","","-","-","-","FM","10","2","0","21","2023-09-20 08:50:48","2023-09-20 08:50:48","4530"
"4017","MF2309009","-","","-","-","-","FM","10","3","0","21","2023-09-20 08:50:52","2023-09-20 08:50:52","4531"
"4018","MF2309009","•ชริ้งฟิล์มที่หลอด ด้วยเครื่องอุโมงค์ความร้อน","","-","-","-","FM","10","4","0","21","2023-09-20 08:51:02","2023-09-20 08:51:02","4532"
"4019","MF2309009","•42.15 g. ± 2.11 g.","","-","-","-","FM","10","5","0","21","2023-09-20 08:51:11","2023-09-20 08:51:11","4533"
"4020","MF2309010","•ขวด","","-","-","-","FM","7","1","0","19","2023-09-21 10:09:24","2023-09-21 10:09:24","4534"
"4021","MF2309010","•พลาสติกทรงสูง \r\n•สีม่วง ทึบแสง พิมพ์รายละเอียดด้านหน้า - หลัง","","20230921_170943_ขวด1-side.png","20230921_170943_ขวด1-side.png","ขวด1-side.png","FM","7","2","0","19","2023-09-21 10:09:43","2023-09-21 10:09:43","4535"
"4022","MF2309010","•เรียบเนียน","","-","-","-","FM","7","3","0","19","2023-09-21 10:09:54","2023-09-21 10:09:54","4536"
"4023","MF2309010","•100 g.","","-","-","-","FM","7","4","0","19","2023-09-21 10:10:25","2023-09-21 10:10:45","4537"
"4024","MF2309010","•ความกว้างเส้นผ่าศูนย์กลางฐานด้านบน 36.90 mm ± 0.74 mm\r\n•ความกว้างเส้นผ่าศูนย์กลางฐานด้านล่าง 47.70 mm ± 0.95 mm\r\n•ความสูง 102.21 mm ± 2.04 mm","","-","-","-","FM","7","5","0","19","2023-09-21 10:10:49","2023-09-21 10:10:49","4538"
"4025","MF2309010","•น้ำหนัก กล่อง 10 ชิ้น = 226.10 g.\r\n•น้ำหนักเฉลี่ย 22.61 g./ชิ้น ± 1.13 g.","","-","-","-","FM","7","6","0","19","2023-09-21 10:11:20","2023-09-21 10:11:20","4539"
"4026","MF2309010","-","","-","-","-","FM","7","7","0","19","2023-09-21 10:11:24","2023-09-21 10:11:24","4540"
"4027","MF2309010","•พิมพ์สีและรายละเอียดด้านหน้า - หลัง","","-","-","-","FM","7","8","0","19","2023-09-21 10:11:32","2023-09-21 10:11:32","4541"
"4028","MF2309010","•ชุดหัวปั๊ม","","-","-","-","FM","7","1","0","19","2023-09-21 10:12:13","2023-09-21 10:12:13","4542"
"4029","MF2309010","ฝาครอบ\r\n•ฝากลม ทรงสูง ผิวด้าน \r\n•สีเขียวอ่อน\r\n หัวปั๊มสูญญากาศ\r\n•หัวกดสีเขียวอ่อน ทึบแสง มันวาว","","20230921_172848_หัวปั๊ม 1-side.png","20230921_172848_หัวปั๊ม 1-side.png","หัวปั๊ม 1-side.png","FM","7","2","0","19","2023-09-21 10:12:48","2023-09-21 10:28:48","4543"
"4030","MF2309010","•เรียบเนียน","","-","-","-","FM","7","3","0","19","2023-09-21 10:12:58","2023-09-21 10:12:58","4544"
"4031","MF2309010","-","","-","-","-","FM","7","4","0","19","2023-09-21 10:13:05","2023-09-21 10:13:05","4545"
"4032","MF2309010","•ความกว้างเส้นผ่าศูนย์กลางฐานด้านบน 41.47 mm ± 0.83 mm\r\n•ความกว้างเส้นผ่าศูนย์กลางฐานด้านล่าง 46.22 mm ± 0.92 mm\r\n•ความสูง 140.55 mm ± 2.81 mm","","-","-","-","FM","7","5","0","19","2023-09-21 10:14:47","2023-09-21 10:14:47","4546"
"4033","MF2309010","•น้ำหนัก กล่อง 10 ชิ้น = 283.20 g.\r\n•น้ำหนักเฉลี่ย 28.32 g./ชิ้น ± 1.42 g.","","-","-","-","FM","7","6","0","19","2023-09-21 10:15:38","2023-09-21 10:15:38","4547"
"4034","MF2309010","-","","-","-","-","FM","7","7","0","19","2023-09-21 10:15:41","2023-09-21 10:15:41","4548"
"4035","MF2309010","-","","-","-","-","FM","7","8","0","19","2023-09-21 10:15:44","2023-09-21 10:15:44","4549"
"4036","MF2309010","•กระดาษ มีฝาเปิดปิดบนล่าง สีเขียว\r\n•สีม่วง ทึบแสง พิมพ์รายละเอียดรอบด้าน","","20230921_171610_กล่อง.png","20230921_171610_กล่อง.png","กล่อง.png","FM","7","2","0","19","2023-09-21 10:16:10","2023-09-21 10:16:10","4551"
"4037","MF2309010","•กล่อง","","-","-","-","FM","7","1","0","19","2023-09-21 10:16:18","2023-09-21 10:16:18","4550"
"4038","MF2309010","•เรียบเนียน มีความนูนที่โลโก้ด้านหน้า","","-","-","-","FM","7","3","0","19","2023-09-21 10:16:27","2023-09-21 10:16:27","4552"
"4039","MF2309010","-","","-","-","-","FM","7","4","0","19","2023-09-21 10:17:06","2023-09-21 10:17:06","4553"
"4040","MF2309010","•ความกว้าง 50.00 mm ± 1.00 mm\r\n•ความยาว 50.00 mm ± 1.00 mm\r\n•ความสูง 148.00 mm ± 2.96 mm","","-","-","-","FM","7","5","0","19","2023-09-21 10:17:13","2023-09-21 10:17:13","4554"
"4041","MF2309010","•น้ำหนัก กล่อง 10 ชิ้น = 154.00 g.\r\n•น้ำหนักเฉลี่ย 15.40 g./ชิ้น ± 0.77 g.","","-","-","-","FM","7","6","0","19","2023-09-21 10:17:23","2023-09-21 10:17:23","4555"
"4042","MF2309010","-","","-","-","-","FM","7","7","0","19","2023-09-21 10:17:28","2023-09-21 10:17:28","4556"
"4043","MF2309010","•พิมพ์สีและรายละเอียดรอบด้าน","","-","-","-","FM","7","8","0","19","2023-09-21 10:17:31","2023-09-21 10:17:31","4557"
"4044","MF2309010","•ฉลากภาษาไทย","","-","-","-","FM","7","1","0","19","2023-09-21 10:17:54","2023-09-21 10:18:05","4558"
"4045","MF2309010","•สติกเกอร์สี่เหลี่ยม พิมพ์หมึกสีดำ","","20230921_171833_ฉลาก.png","20230921_171833_ฉลาก.png","ฉลาก.png","FM","7","2","0","19","2023-09-21 10:18:33","2023-09-21 10:18:33","4559"
"4046","MF2309010","•เรียบเนียน","","-","-","-","FM","7","3","0","19","2023-09-21 10:18:47","2023-09-21 10:18:47","4560"
"4047","MF2309010","-","","-","-","-","FM","7","4","0","19","2023-09-21 10:18:56","2023-09-21 10:18:56","4561"
"4048","MF2309010","•ความกว้าง 33.00 mm ± 0.66 mm\r\n•ความยาว 80.00 mm ± 1.60 mm","","-","-","-","FM","7","5","0","19","2023-09-21 10:19:02","2023-09-21 10:19:02","4562"
"4049","MF2309010","•น้ำหนัก ฉลากภาษาไทย 10 ชิ้น ... g.\r\n•น้ำหนักเฉลี่ย ... g./ชิ้น ± ... g.","","-","-","-","FM","7","6","0","19","2023-09-21 10:19:12","2023-09-21 10:19:12","4563"
"4050","MF2309010","-","","-","-","-","FM","7","7","0","19","2023-09-21 10:19:18","2023-09-21 10:19:18","4564"
"4051","MF2309010","•พิมพ์ตัวอักษรภาษาไทย","","-","-","-","FM","7","8","0","19","2023-09-21 10:19:24","2023-09-21 10:19:24","4565"
"4052","MF2309010","•กล่องทรงสูง\r\n•มีชื่อแบรนด์ อยู่ด้านหน้ากล่อง\r\n•พิมพ์รายละเอียดรอบกล่อง\r\n•ตัวกล่องสีม่วง\r\n•ฝาเปิด - เปิด ด้านบน – ล่าง พื้นสีเขียว\r\n•กล่องเป็นรูปทรง ไม่บิดเบี้ยว ตั้งได้ไม่เอียงเอน","","20230921_172815_10.1 (6) (1).png","20230921_172815_10.1 (6) (1).png","10.1 (6) (1).png","FM","10","1","0","19","2023-09-21 10:22:31","2023-09-21 10:28:15","4566"
"4053","MF2309010","•ขนาดสี่เหลี่ยมผืนผ้า พื้นสีขาว\r\n•พิมพ์รายละเอียด ตัวอักษรสีดำ\r\n•ติดฉลากภาษาไทยทับด้านข้างขวากล่อง","","20230921_172807_1695288593663 (1).jpg","20230921_172807_1695288593663 (1).jpg","1695288593663 (1).jpg","FM","10","2","0","19","2023-09-21 10:23:03","2023-09-21 10:28:07","4567"
"4054","MF2309010","","","20230921_172825_กล่อง (2) (1).png","20230921_172825_กล่อง (2) (1).png","กล่อง (2) (1).png","FM","10","3","0","19","2023-09-21 10:23:13","2023-09-21 10:28:25","4568"
"4055","MF2309010","•ชริ้งฟิล์มที่กล่อง ด้วยเครื่องอุโมงค์ความร้อน","","-","-","-","FM","10","4","0","19","2023-09-21 10:23:21","2023-09-21 10:23:21","4569"
"4056","MF2309010","•166.55 g. ± 8.32 g.","","-","-","-","FM","10","5","0","19","2023-09-21 10:23:29","2023-09-21 10:23:29","4570"
"4057","MF2310001","ขวดแก้ว","","-","-","-","FM","7","1","0","19","2023-10-03 07:06:52","2023-10-03 07:06:52","4571"
"4058","MF2310001","•ขวดแก้ว ขุ่น ทึบแสง\r\nดังรูปภาพประกอบ","","20231003_141256_ขวด-side.png","20231003_141256_ขวด-side.png","ขวด-side.png","FM","7","2","0","19","2023-10-03 07:12:56","2023-10-03 07:12:56","4572"
"4059","MF2310001","•เรียบเนียน","","-","-","-","FM","7","3","0","19","2023-10-03 07:13:06","2023-10-03 07:13:06","4573"
"4060","MF2310001","•ความกว้างเส้นผ่าศูนย์กลาง (ฐานขวดด้านล่าง) 37.07 mm ± 0.74 mm\r\n•ความกว้างเส้นผ่าศูนย์กลาง (ตรงกลางขวด) 37.21 mm ± 0.74 mm\r\n•ความกว้างเส้นผ่าศูนย์กลาง (ด้านบนขวด) 37.30 mm ± 0.75 mm\r\n•ความกว้างเส้นผ่าศูนย์กลาง (คอขวด) 17.90 mm ± 0.36 mm\r\n•ความสูงคอขวด 12.63 mm ± 0.25 mm\r\n•ความสูงรวม 66.37 mm ± 1.33 mm","","-","-","-","FM","7","5","0","19","2023-10-03 07:13:43","2023-10-03 07:13:43","4575"
"4061","MF2310001","•30 g.","","-","-","-","FM","7","4","0","19","2023-10-03 07:14:43","2023-10-03 07:14:43","4574"
"4062","MF2310001","•น้ำหนัก 10 ชิ้น = 542.70 g.\r\n•น้ำหนักเฉลี่ย 54.27 g./ชิ้น ± 2.71 g.","","-","-","-","FM","7","6","0","19","2023-10-03 07:14:55","2023-10-03 07:14:55","4576"
"4064","MF2310001","•ต้องไม่พบการรั่วซึม","","-","-","-","FM","7","7","0","19","2023-10-03 07:15:03","2023-10-03 07:15:03","4577"
"4066","MF2310001","-","","-","-","-","FM","7","8","0","19","2023-10-03 07:15:33","2023-10-03 07:15:33","4578"
"4067","MF2310001","ชุดดรอปเปอร์","","-","-","-","FM","7","1","0","19","2023-10-03 07:15:55","2023-10-03 07:15:55","4579"
"4068","MF2310001","•ชุดดรอปเปอร์รวมแท่งแก้วใส \r\n•จุกบีบสีขาว วาลว์สีขาว ทึบแสง\r\nดังรูปภาพประกอบ","","20231003_160413_ชุดดรอปเปอร์.jpg","20231003_160413_ชุดดรอปเปอร์.jpg","ชุดดรอปเปอร์.jpg","FM","7","2","0","19","2023-10-03 07:16:25","2023-10-03 09:04:13","4580"
"4069","MF2310001","•เรียบเนียน","","-","-","-","FM","7","3","0","19","2023-10-03 07:16:37","2023-10-03 07:16:37","4581"
"4070","MF2310001","-","","-","-","-","FM","7","4","0","19","2023-10-03 07:16:50","2023-10-03 07:18:25","4582"
"4071","MF2310001","•ความกว้างเส้นผ่าศูนย์กลาง 24.80 mm ± 0.50 mm\r\n•ความสูง 84.07 mm ± 1.68 mm","","-","-","-","FM","7","5","0","19","2023-10-03 07:17:02","2023-10-03 07:18:15","4583"
"4072","MF2310001","•น้ำหนัก 10 ชิ้น = 63.10 g.\r\n•น้ำหนักเฉลี่ย 6.31 g./ชิ้น ± 0.32 g.","","-","-","-","FM","7","6","0","19","2023-10-03 07:17:35","2023-10-03 07:18:04","4584"
"4073","MF2310001","-","","-","-","-","FM","7","7","0","19","2023-10-03 07:18:31","2023-10-03 07:18:31","4585"
"4074","MF2310001","-","","-","-","-","FM","7","8","0","19","2023-10-03 07:18:33","2023-10-03 07:18:33","4586"
"4075","MF2310001","•กระดาษ พิมพ์สีสีขาว\r\n•พิมพ์รายละเอียดรอบด้าน ทึบแสง\r\nดังรูปภาพประกอบ","","20231003_141854_กล่อง.png","20231003_141854_กล่อง.png","กล่อง.png","FM","7","2","0","19","2023-10-03 07:18:55","2023-10-03 07:18:55","4588"
"4076","MF2310001","•กล่อง","","-","-","-","FM","7","1","1","19","2023-10-03 07:19:02","2023-10-03 11:12:47","4587"
"4077","MF2310001","•เรียบเนียน","","-","-","-","FM","7","3","0","19","2023-10-03 07:19:36","2023-10-03 07:19:36","4589"
"4078","MF2310001","-","","-","-","-","FM","7","4","0","19","2023-10-03 07:19:52","2023-10-03 07:19:52","4590"
"4079","MF2310001","•ความกว้าง 53.00 mm ± 1.06 mm\r\n•ความยาว 53.00 mm ± 1.06 mm\r\n•ความสูง 100.00 mm ± 2.00 mm","","-","-","-","FM","7","5","0","19","2023-10-03 07:20:00","2023-10-03 07:20:00","4591"
"4080","MF2310001","•น้ำหนัก กล่อง 10 ชิ้น = 158.60 g.\r\n•น้ำหนักเฉลี่ย 15.86 g./ชิ้น ± 0.79 g.","","-","-","-","FM","7","6","0","19","2023-10-03 07:20:09","2023-10-03 07:20:09","4592"
"4081","MF2310001","•พิมพ์สีและรายละเอียด","","-","-","-","FM","7","8","0","19","2023-10-03 07:20:18","2023-10-03 07:20:18","4594"
"4082","MF2310001","-","","-","-","-","FM","7","7","0","19","2023-10-03 07:20:21","2023-10-03 07:20:21","4593"
"4083","MF2310001","•กล่องกระดาษ\r\n•กล่องเรียบเนียนมันวาว \r\n•ปั๊มนูนที่โลโก้และรูป\r\n•พิมพ์สีขาว พิมพ์รายละเอียดรอบด้าน","","20231003_160437_10.1 (7).png","20231003_160437_10.1 (7).png","10.1 (7).png","FM","10","1","0","19","2023-10-03 07:21:06","2023-10-03 09:04:37","4595"
"4084","MF2310001","-","","-","-","-","FM","10","2","0","19","2023-10-03 07:21:43","2023-10-03 07:21:43","4596"
"4085","MF2310001","","","20231003_142201_กล่อง.png","20231003_142201_กล่อง.png","กล่อง.png","FM","10","3","0","19","2023-10-03 07:22:01","2023-10-03 07:22:01","4597"
"4086","MF2310001","•ชริ้งฟิล์มที่กล่อง ด้วยเครื่องอุโมงค์ความร้อน","","-","-","-","FM","10","4","0","19","2023-10-03 07:22:15","2023-10-03 07:22:15","4598"
"4087","MF2310001","•107.53 g. ± 5.38 g.","","-","-","-","FM","10","5","0","19","2023-10-03 07:22:26","2023-10-03 07:22:26","4599"
"4088","MF2309011","•ซองซีลปลาย","","-","-","-","FM","7","1","0","19","2023-10-09 06:37:50","2023-10-09 06:37:50","4600"
"4089","MF2309011","•ซองสี่เหลี่ยม \r\n•พื้นสีเหลือง และสีชมพู พิมพ์อักษรสีชมพู\r\nดังรูปภาพประกอบ","","20231009_133813_ซอง.png","20231009_133813_ซอง.png","ซอง.png","FM","7","2","0","19","2023-10-09 06:38:13","2023-10-09 06:38:13","4601"
"4090","MF2309011","•เรียบเนียน","","-","-","-","FM","7","3","0","19","2023-10-09 06:38:34","2023-10-09 06:38:34","4602"
"4091","MF2309011","-","","-","-","-","FM","7","4","0","19","2023-10-09 06:38:41","2023-10-09 06:38:41","4603"
"4092","MF2309011","•ความกว้าง 75.00 mm ± 1.50 mm\r\n•ความสูง 75.00 mm ± 1.50 mm","","-","-","-","FM","7","5","0","19","2023-10-09 06:38:57","2023-10-09 06:38:57","4604"
"4093","MF2309011","•หาค่าเฉลี่ย 10 ชนิด = 27.90 g.\r\n•น้ำหนักเฉลี่ย 2.79 g./ชิ้น ± 0.14 g.","","-","-","-","FM","7","6","0","19","2023-10-09 06:39:10","2023-10-09 06:39:10","4605"
"4094","MF2309011","-","","-","-","-","FM","7","7","0","19","2023-10-09 06:39:18","2023-10-09 06:39:18","4606"
"4095","MF2309011","•พิมพ์ตัวอักษร และรูปภาพประกอบบนซอง","","-","-","-","FM","7","8","0","19","2023-10-09 06:39:23","2023-10-09 06:39:23","4607"
"4096","MF2309011","•ฝาหมุน","","-","-","-","FM","7","1","0","19","2023-10-09 06:40:08","2023-10-09 06:40:08","4608"
"4097","MF2309011","•วงกลม สีชมพู ทึบแสง\r\nดังรูปภาพประกอบ","","20231009_134025_ฝา.png","20231009_134025_ฝา.png","ฝา.png","FM","7","2","0","19","2023-10-09 06:40:25","2023-10-09 06:40:25","4609"
"4098","MF2309011","•รอยเส้นตรงรอบฝา","","-","-","-","FM","7","3","0","19","2023-10-09 06:40:36","2023-10-09 06:40:36","4610"
"4099","MF2309011","-","","-","-","-","FM","7","4","0","19","2023-10-09 06:41:07","2023-10-09 06:41:18","4611"
"4100","MF2309011","•ความกว้างเส้นผ่าศูนย์กลาง 10.30 mm ± 0.21 mm\r\n•ความสูง 8.32 mm ± 1.16 mm","","-","-","-","FM","7","5","0","19","2023-10-09 06:41:22","2023-10-09 06:41:22","4612"
"4101","MF2309011","•หาค่าเฉลี่ย 10 ชิ้น = 3.60 g.\r\n•น้ำหนักเฉลี่ย 0.36 g./ชิ้น ± 0.02 g.","","-","-","-","FM","7","6","0","19","2023-10-09 06:42:07","2023-10-09 06:42:07","4613"
"4102","MF2309011","•ต้องไม่พบรอยรั่วซึม","","-","-","-","FM","7","7","0","19","2023-10-09 06:42:16","2023-10-09 06:42:16","4614"
"4103","MF2309011","•ต้องไม่พบรอยรั่วซึม","","-","-","-","FM","7","8","0","19","2023-10-09 06:42:27","2023-10-09 06:42:27","4615"
"4104","MF2309011","•ลังที่ใช้บรรจุ","","-","-","-","FM","7","1","0","19","2023-10-09 06:42:47","2023-10-09 06:42:47","4616"
"4105","MF2309011","•ลังสี่เหลี่ยม\r\n•พื้นสีน้ำตาล พิมพ์อักษรสีดำ\r\nดังรูปภาพประกอบ","","20231009_134305_ลัง.png","20231009_134305_ลัง.png","ลัง.png","FM","7","2","0","19","2023-10-09 06:43:05","2023-10-09 06:43:05","4617"
"4106","MF2309011","•เรียบเนียน","","-","-","-","FM","7","3","0","19","2023-10-09 06:43:19","2023-10-09 06:43:19","4618"
"4107","MF2309011","-","","-","-","-","FM","7","4","0","19","2023-10-09 06:43:31","2023-10-09 06:43:31","4619"
"4108","MF2309011","•ความกว้าง 197.00 mm ± 3.94 mm\r\n•ความยาว 148.00 mm ± 2.96 mm\r\n•ความสูง 230.00 mm ± 4.60 mm","","-","-","-","FM","7","5","0","19","2023-10-09 06:43:43","2023-10-09 06:43:43","4620"
"4109","MF2309011","•หาค่าเฉลี่ย 10 ชิ้น = 1,208 g.\r\n•น้ำหนักเฉลี่ย 120.80 g./ชิ้น ± 6.04 g.","","-","-","-","FM","7","6","0","19","2023-10-09 06:43:57","2023-10-09 06:43:57","4621"
"4110","MF2309011","-","","-","-","-","FM","7","7","0","19","2023-10-09 06:44:56","2023-10-09 06:44:56","4622"
"4111","MF2309011","•พิมพ์ตัวอักษร","","-","-","-","FM","7","8","0","19","2023-10-09 06:45:02","2023-10-09 06:45:02","4623"
"4112","MF2309011","•ซองสี่เหลี่ยม \r\n•พื้นสีเหลือง และสีชมพู พิมพ์อักษรสีชมพู\r\n•ทึบแสง\r\nดังรูปภาพประกอบ","","20231009_134541_10.png","20231009_134541_10.png","10.png","FM","10","1","0","19","2023-10-09 06:45:41","2023-10-09 06:45:41","4624"
"4113","MF2309011","-","","-","-","-","FM","10","2","0","19","2023-10-09 06:45:48","2023-10-09 06:45:48","4625"
"4114","MF2309011","•บรรจุซองลงกล่อง","","-","-","-","FM","10","3","0","19","2023-10-09 06:45:54","2023-10-09 06:45:54","4626"
"4115","MF2309011","•ซีลปลายซอง","","-","-","-","FM","10","4","0","19","2023-10-09 06:46:03","2023-10-09 06:46:03","4627"
"4116","MF2309011","•8.15 g. ± 0.41 g.","","-","-","-","FM","10","5","0","19","2023-10-09 06:46:13","2023-10-09 06:46:13","4628"
"4117","MF2309012","•ซองสี่เหลี่ยม \r\n•พื้นสีเหลือง และสีชมพู พิมพ์อักษรสีชมพู\r\n•ทึบแสง\r\nดังรูปภาพประกอบ","","20231009_144456_10.png","20231009_144456_10.png","10.png","FM","10","1","0","19","2023-10-09 07:44:56","2023-10-09 07:44:56","4629"
"4118","MF2309012","-","","-","-","-","FM","10","2","0","19","2023-10-09 07:45:06","2023-10-09 07:45:06","4630"
"4119","MF2309012","•บรรจุซองลงลัง","","-","-","-","FM","10","3","0","19","2023-10-09 07:45:12","2023-10-09 07:45:12","4631"
