id,rm_code,trade_name,inci_name,supplier,set_decimal,rm_cost,company_name,companies_id,companies_share_status,lead_time,users_id,record_status,created_at,updated_at
2084,RC00C035,COSLLARY 152R,CI 77491,water Doctor,2,5000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-09-24 10:21:23,2025-01-15 17:33:56
2085,RCC00043,FR-AgNPs 100 ppm,สารสกัดจากลูกค้า,Dr.SK vs OrgC/MDlight,3,0.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-09-24 10:43:30,2025-08-28 08:36:01
2086,SamElefac I-205,Elefac I-205,Octyldodecyl Neopentanoate,DKSH,3,2900.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,22,1,2024-09-25 14:40:06,2024-09-25 14:40:46
2087,SamMandarin Clear,Mandarin Clear,Butylene Glycol、Aqua、Citrus Reticulata (Tangerine) Peel Extract,UCOS,3,10000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,22,1,2024-09-25 14:54:11,2024-09-26 13:55:12
2088,SAM-12 Flower Complex,12 Flower Complex,"Aqua,Butylene Glycol,Phenoxyethanol,Nelumbium Speciosum Flower Extract,Chrysanthemum Indicum Flower Extract,Althaea Rosea Flower Extract,Camellia Japonica Flower Extract,Prunus Serrulata Flower Extract,Viola Mandshurica Flower Extract,Narcissus Tazetta Extract,Prunus Persica (Peach) Flower Extract Chrysanthemum Morifolium Flower Extract,Paeonia Albiflora Flower Extract,Convallaria Majalis Extract,Paeonia Suffruticosa Flower Extract",rosrin,3,6000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-09-25 17:57:44,2025-08-20 17:46:48
2091,SAM-Moiringa oil Crude,Moringa oil Crude,moringa oleifera seed oil,Water Doctor,3,3500.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-09-27 09:38:41,2024-11-13 13:14:15
2092,RC00R025,Remild SG,Sodium Stearoyl Glutamate,Catalite,2,2000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,1,2024-09-30 09:12:12,2025-02-03 09:27:55
2093,SAM-HONDU GCK-30H,"Potassium Cocoyl Glycinate, Potassium Cocoate","Potassium Cocoyl Glycinate, Potassium Cocoate",Catalite,3,330.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-09-30 13:21:03,2024-09-30 13:21:03
2094,RMSNT00002,TRISODIUM CITRATE DIHYDRATE,TRISODIUM CITRATE DIHYDRATE,Tinnakron,2,105.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,1,,25,1,2024-10-02 10:33:51,2025-01-13 11:47:13
2095,SAMStrawberry Exfoliator 1000,Strawberry Exfoliator 1000,Fragaria Vesca (Strawberry) Seed,PC Intertrade,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-02 14:38:22,2024-10-02 14:38:22
2096,SAM-Reachin 301,Reachin 301,Styrene/Acrylates Copolymer,Water Doctor,3,280.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,1,2024-10-02 14:52:14,2025-03-05 13:10:41
2097,SAMMelanostatine™ 5,Melanostatine™ 5,"Aqua, Dextran, Nonapeptide-1",Chemico,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-03 09:08:23,2024-10-03 09:08:23
2098,SAM-DEFENSCALP PF,DEFENSCALP PF,"Glycerin, Water, Epilobium Angustifolium Flower/Leaf/Stem Extract",Chemico,3,7000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-03 10:34:01,2024-10-03 10:34:01
2099,SAM-V-4s,V-4s(Ultra Defense Quad Guard Technology),"Acetyl Tetrapeptide-2, Ferulic Acid","LipoTrue, S.L.",3,10000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-03 15:40:53,2024-10-03 16:17:22
2100,SAM-PANASOME™ LUTEIN,PANASOME™ LUTEIN,"Aqua, Butylene Glycol, Hydrogenated Lecithin,Alcohol, Xanthophyll, CarthamusTinctorius(Safflower) Seed Oil, Potassium Phosphate, DipotassiumPhosphate, Phenoxyethanol","KYOWA PHARMA CHEMICAL CO., LTD.",3,10000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-03 15:49:58,2024-10-03 15:49:58
2101,SAM-Lutein,Lutein,Lutein,Max,3,10000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,2,2024-10-03 16:13:56,2024-11-15 09:50:36
2102,SAM-LIthospermum Erythrohizon Root OIl,LIthospermum Erythrohizon Root OIl,LIthospermum Erythrohizon Root OIl,จันทร์เจ้า,3,2000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-03 18:12:14,2024-10-03 18:12:14
2103,RC00T042,TEGO® Care 450 MB,Polyglyceryl-3 Methylglucose Distearate,ZI-LIFE,2,1500.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,1,2024-10-04 13:53:29,2025-02-03 09:27:52
2104,SAMTEGO® SP 13 Sun Up,TEGO® SP 13 Sun Up,Poly C10-30 Alkyl Acrylate,ZI-LIFE,3,5500.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-04 13:54:40,2025-07-24 13:22:02
2105,SAM-EAU DE SOURCE MARINE,EAU DE SOURCE MARINE,Sea Water,์NSG,3,2100.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-07 09:21:39,2024-10-14 13:05:48
2106,RC00P059,PACIFEEL,"Butylene Glycol, Propanediol, Mirabilis Jalapa Extract",Croda,3,7500.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-07 09:30:22,2025-07-30 16:56:52
2107,SAM-SP[AI]3™,SP[AI]3™,"Glycerin, Water, Caprylyl Glycol, Acetyl Hexapeptide-1",Maxworth,3,7000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-08 14:08:33,2024-10-08 14:08:33
2108,SAMNanoWhite,NanoWhite,"Lecithin, Arbutin, Linolenic Acid, Linoleic Acid, Tocopheryl Acetate, Ascorbyl Palmitate, Glutathione, Alcohol, Aqua",PC Intertrade,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-08 22:17:25,2024-10-08 22:17:25
2109,RC00O024,OLIVE OIL REFINED,Olea Europaea (Olive) Fruit Oil,NSG,2,750.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-09 15:33:53,2025-02-05 14:05:52
2110,SAMKPE-AgNP + DMF,KPE-AgNP + DMF,ไม่มีข้อมูล,ลูกค้า(หมอสมเกียรติ),3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-10 07:44:14,2024-10-10 07:44:14
2111,RC00P039,Polyethylene Glycol 200 (PEG-4),PEG-4,จันทร์เจ้า,2,1200.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,1,2024-10-10 08:51:34,2025-02-27 13:46:25
2112,RC00P038,Polyvinylpyrrolidone K30 (PVP-K30),Polyvinylpyrrolidone,จันทร์เจ้า,2,1600.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,1,2024-10-10 08:55:29,2025-02-27 13:46:22
2113,SAMClimbazole,Climbazole,Climbazole,จันทร์เจ้า,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-11 09:06:18,2024-10-11 09:06:18
2114,SAMRDF2410045_1,RDF2410045_1,Prunus Serrulata Flower Extract,Chemipan,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-11 13:45:32,2024-10-11 13:45:32
2115,SAMJeju Sakura Flower Extract,Jeju Sakura Flower Extract,Prunus Serrulata Flower Extract,Chemipan,3,5000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,1,2024-10-11 13:47:12,2025-04-08 17:01:20
2116,RC00A049,Aevum Vita 525,Ammonium Polyacryloyldimethyl Taurate,PC Intertrade,2,2600.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-11 14:44:51,2025-07-14 13:19:47
2117,SAM-ALISTIN SC,ALISTIN SC,"Aqua, Decarboxy Carnosine HCL, Butylene glycol",PK CHEM,3,34000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-10-14 10:13:48,2024-10-14 11:01:25
2118,SAMAjidew NL-50,Ajidew NL-50,"Sodium PCA, Aqua",Namsiang,3,1000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2024-10-14 13:30:02,2025-09-05 09:48:29
2119,RCF00112,LAVENDER OIL ORGANIC BG,Lavendula Angustifolia Oil,Water Doctor,2,13000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,1,2024-10-15 13:39:09,2025-01-13 10:09:19
2120,RMSNT00011,TRISODIUM CITRATE,SODIUM CITRATE,World Food,2,30.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,1,,19,1,2024-10-16 14:47:38,2024-10-18 11:34:14
2121,RC00C062,Crodarom® Manuka Honey,"Aqua, Glycerin, Honey Extract",Croda,3,5000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,1,2024-10-17 13:37:00,2025-05-20 17:49:17
2123,RMSNS00004,Spray Dried Spirulina,Spirulina Maxima powder,Namsiang,3,750.0,บริษัท ออกานิกส์ อินโนเวชั่นส์ จํากัด,3,1,,19,1,2024-10-17 14:54:47,2024-10-17 14:54:47
2124,SAM-Adiya,กลิ่น Adiya,Fragrance,คุณส้ม,3,1.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-17 15:35:34,2024-10-17 15:35:34
2125,SAM-กลิ่น  Adiya 2,กลิ่น  Adiya 2,Fragance,คุณส้ม,3,1.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-17 15:36:48,2024-10-17 15:36:48
2126,"SAM Magnesium Sulfate (High Purity, Cosmetics Grade)","Magnesium Sulfate (High Purity, Cosmetics Grade)",Magnesium Sulfate,จันทร์เจ้า,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-19 11:47:13,2024-10-19 11:47:13
2127,SAMALMOND OIL SWEET REFINED,ALMOND OIL SWEET REFINED,Prunus Amygdalus Dulcis (Almond) Oil,Catalite,3,550.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-19 14:18:59,2025-01-23 10:33:36
2128,SAMDavosLife E3 DVL503,DavosLife E3 DVL503,"Tocotrienols, Tocopherol, Elaeis Guineensis (Palm) Oil",Chemico,3,3000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-19 15:20:58,2025-07-16 12:01:53
2129,SAMKeravis™ NSP ET,Keravis™ NSP ET,"Aqua, Hydrolysed Vegetable Protein PG-Propyl Silanetriol",Croda,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-20 13:53:19,2024-10-20 13:53:19
2130,RC00A042,ABIL® EM 180,Cetyl PEG/PPG-10/1 Dimethicone,Zi-LIFE,2,3600.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,1,2024-10-21 13:48:50,2025-01-13 09:34:43
2131,SAM-ALOE BARBADENSIS LEAF JUICE,ALOE BARBADENSIS LEAF JUICE,ALOE BARBADENSIS LEAF JUICE,ดีดี สมุนไพร,3,1500.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-10-21 15:45:27,2025-08-20 17:49:49
2132,SAM-LAURETH-21,LAURETH-21,LAURETH-21,9002-92-0,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-10-21 15:47:29,2024-10-21 15:47:29
2133,SAM-STEARETH-13,STEARETH-13,STEARETH-13,9005-00-9,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-10-21 15:50:21,2024-10-21 15:50:21
2134,SAM-Dendriclear™,Dendriclear,"Glycerin, Water, Polylysine",Chemico(ลูกค้าส่งมาเอง),3,20000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-23 08:53:38,2024-11-01 10:20:39
2135,SAM-SEBOCLEAR™-MP,SEBOCLEAR™-MP,"Propanediol, Bioflavonoids",Chemico(ลูกค้าส่งมาเอง),3,20000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-23 08:54:11,2024-10-23 08:54:11
2136,SAM-Capsicum oil,Capsicum oil,Capsicum Annuum﻿ (Chili) Seed Oil,Onimax,3,10000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-23 13:39:29,2024-10-23 13:39:29
2137,Sam-Plai oil,Plai oil,Zingiber cassumunar Root Oil,เคลม,3,1.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-23 13:42:10,2024-10-23 13:42:10
2138,SAM-กระชายออย,กระชายออย,Lesser Galangal  Oil,เคลม,3,1.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-23 13:44:46,2024-10-23 13:44:46
2140,SAM-Hydrolyzed Silk Protein,Hydrolyzed Silk Protein,Hydrolyzed Silk,Myskin,3,7000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-10-23 14:30:38,2024-10-23 14:30:38
2141,RC00M041,Moisturizer Butter Base Cream,"Aqua, Glycereth-26, Paraffinum Liquidum, Cera alba, Stearic Acid, Propylene Glycol, Coco-Caprylate/Caprate, Glycerin, Glyceryl Stearate, Niacinamide, Phenoxyethanol, PEG-100 Stearate, Disodium EDTA, Sodium Polyacrylate, Chlorphenesin, Butyrospermum Parkii (Shea) Butter",กรุงเทพเคมี,2,800.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,1,2024-10-25 09:10:29,2025-02-03 10:01:21
2143,RCC00028,OFL balm,FRUIT FLY LARVA  BALM,ลูกค้า,2,1.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,1,2024-10-25 09:14:59,2025-02-03 09:56:34
2144,RCC00031,Caviar Oil,Caviar Oil,ลูกค้า,2,0.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,1,2024-10-25 09:42:12,2025-02-03 09:56:40
2145,RC00P046,Poly Helixan PF,Snail secretion filtrate,NCS,2,13500.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,1,2024-10-28 09:16:14,2025-02-03 10:17:52
2146,SAMEncapsulated Beta Carotene,Encapsulated beta carotene,Encapsulated beta carotene,ลูกค้า,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-28 09:32:06,2024-10-28 09:32:06
2147,SAM-PhytoCellTec™ Alp Rose,PhytoCellTec™ Alp Rose,"Rhododendron Ferrugineum Leaf Cell Culture Extract, somalt, Lecithin, Aqua",PC intertrade,3,140000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-10-28 09:58:57,2024-10-28 12:45:41
2148,SAMTaladvance™,Taladvance™,"Glycerin, Aqua, Centella Asiatica Leaf Extract",Chemico,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-10-28 11:16:50,2024-10-28 11:16:50
2149,RC00H020,Hydro Moisturizer Base Cream,"Aqua, Glycereth-26, Paraffinum Liquidum, Caprylic/Capric Triglyceride, Glycerin, Cetyl Alcohol, Glyceryl Stearate, Dimethicone, Carbomer, Cetearyl Olivate, Sorbitan Olivate, Steareth-20, Phenoxyethanol, Ceteth-20, Triethanolamine, Cetyl Palmitate, Sorbitan Palmitate, Sorbitan Olivate, PEG-75 Stearate, PEG-100 Stearate, Allantoin, Disodium EDTA, Chlorphenesin",กรุงเทพเคมี,2,310.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,1,2024-10-28 15:41:02,2025-02-05 14:48:01
2150,RCC00029,Rhus coriara leaf extract,Rhus coriara leaf extract,ลูกค้า,3,0.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,1,2024-10-28 15:46:35,2025-01-30 17:38:46
2151,SAMPearl Powder,Pearl Powder,Pearl Powder,สารลูกค้า,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2024-10-28 15:48:49,2024-10-28 15:48:49
2152,SamLicolchacone A,Licochalcone A 1%,Glycyrrhiza Inflata Root Extract,Myskin,3,79995.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,22,1,2024-10-30 11:49:24,2024-10-30 11:50:40
2153,RCF00019,Turmeric Oil,Curcuma Longa (Turmeric) Root Extract,จันทร์เจ้า,2,3400.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-11-05 08:56:06,2025-02-25 09:58:33
2154,SAMCovabsorb EW,Covabsorb EW,"Ethylhexyl Methoxycinnamate, Butyl Methoxydibenzoylmethane, PPG-26-Buteth-26, Ethylhexyl Salicylate, PEG-40 Hydrogenated Castor Oil",Jebsen,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-11-05 08:57:45,2024-11-05 08:57:45
2155,SAM-ผงชาเขียว,ผงชาเขียว,Green tea powder,-,3,1000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,4,1,2024-11-08 10:04:12,2024-11-08 10:04:12
2156,SAMใบชาป่า ห้วยหินลาดใน,ใบชาป่า ห้วยหินลาดใน,Camellia Sinensis Leaf Extract,ลูกค้า Fresheral,2,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-11-11 13:33:17,2025-02-25 10:01:21
2157,RC00A051,ANTARCTICINE C (CODE P06-PD030),"Aqua, Pseudoalteromonas Ferment Extract, Caprylyl Glycol",NSG,3,16200.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-11-12 08:47:29,2025-07-30 16:58:18
2158,RC00J003,JuniperBright,"Butylene Glycol, Aqua, Juniper Communis Fruit Extract",UCOS,2,15000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-11-12 16:15:31,2025-01-15 09:05:31
2159,RC00B025,Bifida Repair Complex™,"Aqua, Bifida Ferment Lysate, 1,2-Hexanediol, Hydroxyacetophenone",จันทร์เจ้า,2,11000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-11-12 16:57:30,2025-01-15 09:05:29
2160,RC00G021,Glycoprotein,Glycoprotein﻿s,จันทร์เจ้า,2,16000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-11-12 17:02:00,2025-01-15 09:05:34
2161,RC00A041,Activeprotec™OX,"Sodium Diethylenetriamine Pentamethylene Phosphonate, Disodium EDTA, Sodium Metabisulfite, Sodium Gluceptate",จันทร์เจ้า,2,1900.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-11-12 17:04:48,2025-02-04 16:19:57
2162,RC00P040,Phytosphingosine (90% Purity),Phytosphingosine,จันทร์เจ้า,2,80000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-11-12 17:08:44,2025-01-15 09:05:42
2163,RC00L029,LJ88,Lactobacillus Johnsonii,JR Serve,3,1.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,22,2,2024-11-12 17:54:34,2025-03-07 17:06:25
2164,SAM-Cariciline-Organic,Cariciline-Organic,"Aqua, Ficus Carica (Fig) Fruit Extract, Xanthan Gum",Greentech,3,30000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-11-13 08:53:56,2024-11-13 08:53:56
2165,RCC00025,TENDER ROSE FRH01235,Fragrance,ลูกค้า,2,0.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,1,2024-11-13 13:29:10,2025-02-03 11:27:44
2166,SAM-FR Modern Aqua water base,FR Modern Aqua water base,Fragrance,น้ำหอมลูกค้า,3,1.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,1,2024-11-13 13:30:54,2024-11-20 15:47:41
2167,SAM-FR Loc Osman water base,FR Loc Osman water base,Fragrance,น้ำหอมลูกค้า,3,1.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,1,2024-11-13 13:32:11,2024-11-20 15:47:59
2168,SAM-Woody rose water base,Woody rose water base,Fragrance,น้ำหอมลูกค้า,3,1.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,1,2024-11-13 13:33:52,2024-11-20 15:48:22
2170,SAM-Golden hours,Golden hours,Fragrance,น้ำหอมลูกค้า,3,1.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,1,2024-11-13 13:36:53,2024-11-20 15:49:14
2171,SAM-Solaveil CT-100 MBAL-LQ,Solaveil CT-100 MBAL-LQ,"C12-15 Alkyl Benzoate, Titanium Dioxide, Aluminium Stearate, Polyhydroxystearic Acid, Alumina",Croda,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-11-13 17:01:58,2024-11-13 17:01:58
2172,SAM-Solaveil CZ-300,Solaveil CZ-300,"Zinc Oxide, Caprylic/Capric Triglyceride, Polyhydroxystearic Acid, Isostearic Acid",Croda,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-11-13 17:05:16,2024-11-13 17:05:16
2173,SAM-Pure-TECA™ Centella Asiatica Extract,"Pure-TECA™ Centella Asiatica Extract (TECA 95%, CICA)","ASIATICOSIDE, MADECASSIC ACID, ASIATIC ACID",Myskin,3,120000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-11-14 09:05:17,2024-11-14 09:05:17
2174,SAM-KeraMatch™ V,KeraMatch™ V,"Aqua, Hydrolyzed Pea Protein, Hydrolyzed Vegetable Protein",Croda,3,5000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-11-14 09:44:38,2024-11-14 09:44:49
2175,SAMZincLactate,Zinc Lactate,Zinc Lactate,Jebsen,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-11-15 15:11:37,2024-11-15 15:11:37
2176,SAMEUTANOL G,EUTANOL G,Octyldodecanol,Catalite,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2024-11-18 08:59:44,2024-11-18 08:59:44
2177,RC00G022,Guaiazulene,Guaiazulene,จันทร์เจ้า,2,65000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,1,2024-11-18 09:32:15,2025-02-04 16:38:12
2178,SAMEUMULGIN S21,EUMULGIN S21,Steareth-21,Chemecosmetics,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-11-20 08:57:14,2024-11-20 08:57:14
2179,SAMEUMULGIN S2,EUMULGIN S2,Steareth-2,Chemecosmetics,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-11-20 08:58:05,2024-11-20 08:58:05
2180,SAM-ATI x Essential oil,ATI x Essential oil,Essential oil,คุณส้ม คุณแอน,3,1.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-11-20 12:01:11,2024-11-20 12:01:11
2181,SAM-ATIDAYA 02,ATIDAYA 02,fragance,คุณส้ม คุณแอน,3,1.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-11-20 12:06:55,2024-11-20 12:06:55
2182,SAMPEMULEN TR-1 POLYMER,PEMULEN TR-1 POLYMER,Acrylates/C10-30 Alkyl Acrylate Crosspolymer,Namsiang,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-11-20 17:51:35,2024-11-20 17:51:35
2183,SAM-SKYCORE® RS433,SKYCORE® RS433,Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer,Ethoxy,3,3000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-11-21 11:57:45,2024-11-21 11:57:45
2184,SAMNCK-LHA ME10,NCK-LHA ME10,"Aqua, Glycerin, 1,2-Hexanediol, Polyglyceryl-10 Oleate, Hydrogenated Lecithin, Capryloyl Salicylic acid",KSCT,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-11-25 09:53:50,2024-11-25 09:53:50
2185,SAM-PNC Star Grass Extract,PNC Star Grass Extract,"Propylene glycol, Hypoxis aurea root extract, DMDM hydantoin, Butylene glycol, lodopropynyl butyIcarbamate, Aqua",พิษณุเคมีคอล,3,2000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,34,2,2024-11-26 14:02:53,2024-11-26 14:03:41
2186,SAMEchioseb™,Echioseb™,"Glycerin, Aqua, Rhodiola Rosea Extract, Echinacea Purpurea Extract, Maltodextrin",Maxworth,3,11000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,25,2,2024-11-26 15:12:00,2025-06-05 11:42:44
2187,SAMZinc Acetate,Zinc acetate,Zinc acetate,ไม่มีข้อมูล,3,,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,17,2,2024-11-27 09:13:08,2024-11-27 09:13:08
2188,RC00A037,A.H.A Complex Extract (Botanical Extract Complex B),"AQUA, PROPYLENE GLYCOL, GLYCOLIC ACID, CITRIC ACID, LACTIC ACID, MALID, PRUNUS ARMENIACA EXTRACT, PSIDIUM GUAJAVA EXTRACT, VITIS VINIFERA EXTRACT, MANGIFERA INDICA EXTRACT, PRUNUS PERSICA EXTRACT,  FRAGARIA VESCA EXTRA",The Real,3,3000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,1,1,2024-11-28 11:51:14,2024-11-28 11:51:14
2189,RC00A036,Alpaflor Artemisia Ao,"Artemisia Umbelliformis Extract, Glycerin, Aqua, Citric Acid, Sodium Benzoate, Potassium Sorbate",Greenleaf,3,10200.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-11-28 11:53:37,2024-11-28 11:53:37
2190,SAM-Skycore RS433,Skycore RS433,Vinyl Dimethicone/Methicone Siliconequioxane Crosspolymer,Ethoxy,3,990.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-11-29 17:46:44,2025-07-08 14:07:11
2191,SAM-Freshbio VPW,Freshbio VPW,Glyceryl laurate / Sodium coco PG-dimonium chloride phosphate / Levulinic acid / Sodium levulinate,chemsources,3,10000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-12-02 09:27:30,2024-12-02 09:27:30
2192,SAM-ALPAFLOR EDELWEISS CB,ALPAFLOR EDELWEISS CB,"Leontopodium Alpinum Flower/Leaf Extract, Glycerin, Aqua, Citric Acid, Sodium Benzoate , Potassium Sorbate",Brentag,3,15000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-12-02 09:34:49,2024-12-02 09:36:46
2193,SAM-Cosme-Phytami™ White Lily,Cosme-Phytami™ White Lily (สารสกัด จากดอกพลับพลึงทะเล),"Glycerin, Lilium Candidum Flower Extract","Alban Muller International (part of Croda, Inc)",3,30000.0,บริษัท ออกานิกส์ คอสเม่ จำกัด,1,0,,21,1,2024-12-02 09:43:33,2024-12-02 09:44:16
